sample_id,project_id,project_name,no_china_signal_unique_ratio,no_china_signal_play_ratio_rowlabel,video_id,url,play_count,source_term,author_handle,caption,hashtags,hashtags_text,quality_label,quality_score,quality_reasons,china_context_hit,china_context_terms,has_cjk_desc,manual_label_relevant_irrelevant_uncertain,manual_false_negative_if_relevant,manual_notes
CS-40-01,40,中国雕版印刷技艺,0.9563,0.444,7519937366031748374,https://www.tiktok.com/@wooden.stamp.printing/video/7519937366031748374,6800000,blockprinting,wooden.stamp.printing,"Bold Prints, Timeless Craft | Block Printing Magic in Action! 🖼️✨ #BlockPrinting #HandmadeArt #Printmaking #DIY","[""blockprinting"", ""handmadeart"", ""printmaking"", ""DIY""]","[""BlockPrinting"", ""HandmadeArt"", ""Printmaking"", ""DIY""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-02,40,中国雕版印刷技艺,0.9563,0.444,7310386357002816814,https://www.tiktok.com/@hkuoprints/video/7310386357002816814,4400000,blockprinting,hkuoprints,"Shrimp cake!!🎂🦐🎂 For all the shrimp fans out there I printed up some shrimp cake shirts to express my love for them lol💖🦐💖🍤💖 they’re available in my shop, link in my bio!🦐❤️ #printtok #blockprinting #fyp #shrimptok #handprintedshirts #shrimpshirt  ","[""printtok"", ""blockprinting"", ""fyp"", ""shrimptok"", ""handprintedshirts"", ""shrimpshirt""]","[""printtok"", ""blockprinting"", ""fyp"", ""shrimptok"", ""handprintedshirts"", ""shrimpshirt""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-03,40,中国雕版印刷技艺,0.9563,0.444,7018861472017075462,https://www.tiktok.com/@closeopenclub/video/7018861472017075462,4200000,blockprinting,closeopenclub,The second layer landed so well! 🙏#printmaking #inktober #ForYouPizza #blockprinting #IKnowWhatYouDid,"[""printmaking"", ""inktober"", ""ForYouPizza"", ""blockprinting"", ""IKnowWhatYouDid""]","[""inktober"", ""ForYouPizza"", ""blockprinting"", ""IKnowWhatYouDid""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-04,40,中国雕版印刷技艺,0.9563,0.444,7571632097266289934,https://www.tiktok.com/@carolineherzog/video/7571632097266289934,4200000,blockprinting,carolineherzog,The print of this carving is available on my website!! $15 from every sale is going to be donated to non profits helping fight food insecurity in our country! #blockcarving #blockprint #blockprinted #blockprinting #printmaking #printmaker #linocutprint #linocut #art #artist #artistsoftiktok #charity #nonprofit #foodinsecurity #foodpantry #jesus #gospel #jesusmiracles ,"[""blockcarving"", ""blockprint"", ""blockprinted"", ""blockprinting"", ""printmaking"", ""printmaker"", ""linocutprint"", ""linocut"", ""art"", ""artist"", ""artistsoftiktok"", ""charity"", ""nonprofit"", ""foodinsecurity"", ""foodpantry"", ""jesus"", ""gospel"", ""jesusmiracles""]","[""blockcarving"", ""blockprint"", ""blockprinted"", ""blockprinting"", ""printmaking"", ""printmaker"", ""linocutprint"", ""linocut"", ""art"", ""artist"", ""artistsoftiktok"", ""charity"", ""nonprofit"", ""foodinsecurity"", ""foodpantry"", ""jesus"", ""gospel"", ""jesusmiracles""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-05,40,中国雕版印刷技艺,0.9563,0.444,7381980068731997486,https://www.tiktok.com/@ririspams00/video/7381980068731997486,2400000,blockprinting,ririspams00,hobby girl summer is not ready for us 💪💪 also carving out the design is so satisfying 😌😌 #linocut #linocutprint #printmaking #printmaker #artist #artistsoftiktok #speedball #print #blockprint #blockprinting #hobby #newhobby #hobbyideas ,"[""linocut"", ""linocutprint"", ""printmaking"", ""printmaker"", ""artist"", ""artistsoftiktok"", ""speedball"", ""print"", ""blockprint"", ""blockprinting"", ""hobby"", ""newhobby"", ""hobbyideas""]","[""linocut"", ""linocutprint"", ""printmaking"", ""printmaker"", ""artist"", ""artistsoftiktok"", ""speedball"", ""print"", ""blockprint"", ""blockprinting"", ""hobby"", ""newhobby"", ""hobbyideas""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-06,40,中国雕版印刷技艺,0.9563,0.444,7159572112062106926,https://www.tiktok.com/@wizcallifuh/video/7159572112062106926,2200000,blockprinting,wizcallifuh,Pt 1 of my over the garden wall stamps #overthegardenwall #wirt #blockprinting #stampcarving #artistsoftiktok #diy #fyp #halloween #cottagecore #foryou #foryoupage #inktober #stamping ,"[""overthegardenwall"", ""wirt"", ""blockprinting"", ""stampcarving"", ""artistsoftiktok"", ""DIY"", ""fyp"", ""halloween"", ""cottagecore"", ""foryou"", ""foryoupage"", ""inktober"", ""stamping""]","[""overthegardenwall"", ""wirt"", ""blockprinting"", ""stampcarving"", ""artistsoftiktok"", ""diy"", ""fyp"", ""halloween"", ""cottagecore"", ""foryou"", ""foryoupage"", ""inktober"", ""stamping""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-07,40,中国雕版印刷技艺,0.9563,0.444,7344386564455173418,https://www.tiktok.com/@carolineherzog/video/7344386564455173418,2200000,blockprinting,carolineherzog,Block printing is truly so so fun!! Would recommend as a new hobby if you’ve been looking for one #linocut #linocutprint #printmaking #printmaker #artist #artistsoftiktok #speedball #print #blockprint #blockprinting #hobby #newhobby #hobbyideas ,"[""linocut"", ""linocutprint"", ""printmaking"", ""printmaker"", ""artist"", ""artistsoftiktok"", ""speedball"", ""print"", ""blockprint"", ""blockprinting"", ""hobby"", ""newhobby"", ""hobbyideas""]","[""linocut"", ""linocutprint"", ""printmaking"", ""printmaker"", ""artist"", ""artistsoftiktok"", ""speedball"", ""print"", ""blockprint"", ""blockprinting"", ""hobby"", ""newhobby"", ""hobbyideas""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-08,40,中国雕版印刷技艺,0.9563,0.444,7050507445919206703,https://www.tiktok.com/@jacob_heat.co/video/7050507445919206703,1900000,blockprinting,jacob_heat.co,Framed this lil cutie how #blockprinting #picasso #artistsoftiktok,"[""blockprinting"", ""picasso"", ""artistsoftiktok""]","[""blockprinting"", ""picasso"", ""artistsoftiktok""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-09,40,中国雕版印刷技艺,0.9563,0.444,7614859766204009749,https://www.tiktok.com/@sabdikaa/video/7614859766204009749,915800,blockprinting,sabdikaa,"🪷 Design your own kurthi in Nepal by @Prasuna.clo ✨ I recently got to experience this beautiful block printing workshop where a plain white kurthi slowly turns into something completely your own. ✨ You get to choose from 3 different kurthi styles, pick your wooden blocks, dip them in color, and print your design one stamp at a time. 🎨🧵 I went all in with a lotus design 🪷, and honestly the whole process was so calming and fun. There’s something really special about watching a blank fabric slowly come to life with your own hands. 🤍 This amazing space was started by Prasuna, who began her journey at just 20 years old. Choosing to stay in Nepal 🇳🇵 and build a business here has made her such an inspiration to so many young people. 🌱 And now every time I wear this kurthi, I’ll remember the experience and the people behind it. 🪷 Watch the video for my final kurthi reveal! 👀✨ #thingstodo #activity #kurthi  #prasunaclo #fyp ","[""thingstodo"", ""activity"", ""kurthi"", ""prasunaclo"", ""fyp""]","[""thingstodo"", ""activity"", ""kurthi"", ""prasunaclo"", ""fyp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-40-10,40,中国雕版印刷技艺,0.9563,0.444,7377880700047019310,https://www.tiktok.com/@hkuoprints/video/7377880700047019310,896000,blockprinting,hkuoprints,Bunnified some jjk characters and decided to print them all onto a t-shirt hehe >:) who’s your favorite? jujutsu bun tees are up in my shop for anyone who’s interested! Link’s in my bio! 🐇🖤🐇 #printtok #blockprinting #fyp #handprintedshirts #handprintedapparel #jjk #gojosatoru #getosuguru #choso #tojifushiguro ,"[""printtok"", ""blockprinting"", ""fyp"", ""handprintedshirts"", ""handprintedapparel"", ""jjk"", ""gojosatoru"", ""getosuguru"", ""choso"", ""tojifushiguro""]","[""printtok"", ""blockprinting"", ""fyp"", ""handprintedshirts"", ""handprintedapparel"", ""jjk"", ""gojosatoru"", ""getosuguru"", ""choso"", ""tojifushiguro""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-01,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7493221326799293738,https://www.tiktok.com/@jeweled.by.jolly/video/7493221326799293738,15200000,junk,jeweled.by.jolly,Brown Junk Case  🤎 #fyp #viral #trendyphonecase #phonecase #coolphonecases #girlyaesthetic #browns #junkcase #earthyaesthetic #earthtone ,"[""fyp"", ""viral"", ""trendyphonecase"", ""phonecase"", ""coolphonecases"", ""girlyaesthetic"", ""browns"", ""junkcase"", ""earthyaesthetic"", ""earthtone""]","[""fyp"", ""viral"", ""trendyphonecase"", ""phonecase"", ""coolphonecases"", ""girlyaesthetic"", ""browns"", ""junkcase"", ""earthyaesthetic"", ""earthtone""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-02,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7602510770466835767,https://www.tiktok.com/@junkyyj/video/7602510770466835767,14000000,junk,junkyyj,asmr junk journal with me! The sticky is giving mozzarella pull🫦#junkjournal #junkjournaling #asmr #scrapbook #scrapbooking ,"[""junkjournal"", ""junkjournaling"", ""asmr"", ""scrapbook"", ""scrapbooking""]","[""junkjournaling"", ""asmr"", ""scrapbook"", ""scrapbooking""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-03,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7309891441507994912,https://www.tiktok.com/@zenmeny/video/7309891441507994912,13600000,watertight,zenmeny,Replying to @neofitavarnavidi What next? 🤔 #water #watertight #collector #fyp #tiktokmademebuyit #collectibles #viral ,"[""water"", ""watertight"", ""collector"", ""fyp"", ""tiktokmademebuyit"", ""collectibles"", ""viral""]","[""water"", ""watertight"", ""collector"", ""fyp"", ""tiktokmademebuyit"", ""collectibles"", ""viral""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-04,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7570916200637566229,https://www.tiktok.com/@customfitearplugs/video/7570916200637566229,11100000,watertight,customfitearplugs,"How I make custom earplugs for surfing 🌊👂 Perfect seal. Still hear your mates in the lineup. Reusable, watertight, comfy fit for every ear. Made on the spot 👂🏄‍♂️😎 #customearplugs #surfing #earprotection #surferslife","[""customearplugs"", ""surfing"", ""earprotection"", ""surferslife""]","[""customearplugs"", ""surfing"", ""earprotection"", ""surferslife""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-05,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7525540493279628575,https://www.tiktok.com/@deventra3.0/video/7525540493279628575,10000000,junk,deventra3.0,Separate the trunk from the junk... thank me later #tiktokmarketplace #tiktokmademebuyit #TikTokShop #ttslevelup #dealsforyoudays #underwear #cottonunderwear #boxers ,"[""tiktokmarketplace"", ""tiktokmademebuyit"", ""tiktokshop"", ""ttslevelup"", ""dealsforyoudays"", ""underwear"", ""cottonunderwear"", ""boxers""]","[""tiktokmarketplace"", ""tiktokmademebuyit"", ""TikTokShop"", ""ttslevelup"", ""dealsforyoudays"", ""underwear"", ""cottonunderwear"", ""boxers""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-06,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7615815041341738270,https://www.tiktok.com/@meow.kitten007/video/7615815041341738270,8300000,junk,meow.kitten007,You Won't Believe What This Dad Built From Junk,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-07,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7618456261536779551,https://www.tiktok.com/@junkyyj/video/7618456261536779551,6900000,junk,junkyyj,asmr junk journal with me! happy st. patty’s day! had to get a shamrock shake to celebrate #junkjournal #junkjournaling #asmr #scrapbook #mcdonalds ,"[""junkjournal"", ""junkjournaling"", ""asmr"", ""scrapbook"", ""mcdonalds""]","[""junkjournal"", ""junkjournaling"", ""asmr"", ""scrapbook"", ""mcdonalds""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-08,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7584952120583982366,https://www.tiktok.com/@rosesoma/video/7584952120583982366,6500000,junk,rosesoma,this sound was too good not to use lmaooo quick junk journal hack reminder :) #junkjournal #scrapbook #junkjournalideas #junkjournaling #junkjournalsupplies ,"[""junkjournal"", ""scrapbook"", ""junkjournalideas"", ""junkjournaling"", ""junkjournalsupplies""]","[""junkjournal"", ""scrapbook"", ""junkjournalideas"", ""junkjournaling"", ""junkjournalsupplies""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-09,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7610528229673209118,https://www.tiktok.com/@bella.grace016/video/7610528229673209118,6200000,junk,bella.grace016,Sticker dump journal inspo!! This was so simple to make but looks so cool in the end :) also a great exercise to reduce sticker anxiety 🙂‍↕️ ##junkjournal##journal##journalideas##journaling##creatorsearchinsights,"[""junkjournal"", ""journal"", ""journalideas"", ""journaling"", ""creatorsearchinsights""]","[""junkjournal##journal##journalideas##journaling##creatorsearchinsights""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-12-10,12,中国水密隔舱福船制造技艺,0.9372,0.9994,7610025294950403350,https://www.tiktok.com/@silent.trash/video/7610025294950403350,6200000,junk,silent.trash,ASMR junk journal with me : seafood cocktail #asmr #junkjournal #junkjournalideas #scrapbook #diy ,"[""asmr"", ""junkjournal"", ""junkjournalideas"", ""scrapbook"", ""DIY""]","[""asmr"", ""junkjournal"", ""junkjournalideas"", ""scrapbook"", ""diy""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-01,9,赫哲族伊玛堪,0.9153,0.9877,7568091124795985160,https://www.tiktok.com/@zhezhehe/video/7568091124795985160,749600,hezhe,zhezhehe,With @cigwpols  #xuhuong #viral #theapothecarydiaries ,"[""xuhuong"", ""viral"", ""theapothecarydiaries""]","[""xuhuong"", ""viral"", ""theapothecarydiaries""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-02,9,赫哲族伊玛堪,0.9153,0.9877,7600361202362912020,https://www.tiktok.com/@zhezhehe/video/7600361202362912020,676700,hezhe,zhezhehe,#recordofragnarok #xuhuong #viral ,"[""recordofragnarok"", ""xuhuong"", ""viral""]","[""recordofragnarok"", ""xuhuong"", ""viral""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-03,9,赫哲族伊玛堪,0.9153,0.9877,7165446424522476827,https://www.tiktok.com/@zhezhehe/video/7165446424522476827,638700,hezhe,zhezhehe,Ig: He_zhe_zhe #mahito #fypシ゚  #viral  ,"[""mahito"", ""fypシ゚"", ""viral""]","[""mahito"", ""fypシ゚"", ""viral""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-04,9,赫哲族伊玛堪,0.9153,0.9877,7626378983466175764,https://www.tiktok.com/@zhezhehe/video/7626378983466175764,626200,hezhe,zhezhehe,#xuhuong #fyp #mavuika #hatsunemiku ,"[""xuhuong"", ""fyp"", ""mavuika"", ""hatsunemiku""]","[""xuhuong"", ""fyp"", ""mavuika"", ""hatsunemiku""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-05,9,赫哲族伊玛堪,0.9153,0.9877,7598907063661595924,https://www.tiktok.com/@zhezhehe/video/7598907063661595924,590200,hezhe,zhezhehe,#recordofragnarok #cosplay #xuhuong ,"[""recordofragnarok"", ""cosplay"", ""xuhuong""]","[""recordofragnarok"", ""cosplay"", ""xuhuong""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-06,9,赫哲族伊玛堪,0.9153,0.9877,7616732978311433493,https://www.tiktok.com/@zhezhehe/video/7616732978311433493,585300,hezhe,zhezhehe,#xuhuong #viral #cosplay ,"[""xuhuong"", ""viral"", ""cosplay""]","[""xuhuong"", ""viral"", ""cosplay""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-07,9,赫哲族伊玛堪,0.9153,0.9877,7611536497900064020,https://www.tiktok.com/@zhezhehe/video/7611536497900064020,401800,hezhe,zhezhehe,#xuhuong #viral #hatsunemiku ,"[""xuhuong"", ""viral"", ""hatsunemiku""]","[""xuhuong"", ""viral"", ""hatsunemiku""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-08,9,赫哲族伊玛堪,0.9153,0.9877,7647165389201280277,https://www.tiktok.com/@zhezhehe/video/7647165389201280277,386100,hezhe,zhezhehe,#xuhuong #viral #reze ,"[""xuhuong"", ""viral"", ""reze""]","[""xuhuong"", ""viral"", ""reze""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-09,9,赫哲族伊玛堪,0.9153,0.9877,7548057372619459848,https://www.tiktok.com/@zhezhehe/video/7548057372619459848,382500,hezhe,zhezhehe,#ItStartsInNodKrai  #Lauma #genshinimpact ,"[""itstartsinnodkrai"", ""lauma"", ""GenshinImpact""]","[""ItStartsInNodKrai"", ""Lauma"", ""genshinimpact""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-09-10,9,赫哲族伊玛堪,0.9153,0.9877,7623618316040523038,https://www.tiktok.com/@hezfrmdao/video/7623618316040523038,371900,hezhe,hezfrmdao,No way Hez Exposed brenduh for having 💊 #fyp #viral #hezfromdao #brenduh #mexico ,"[""fyp"", ""viral"", ""hezfromdao"", ""brenduh"", ""mexico""]","[""fyp"", ""viral"", ""hezfromdao"", ""brenduh"", ""mexico""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-01,30,玛纳斯,0.8876,0.9715,7604472694184185102,https://www.tiktok.com/@manaspalaparti/video/7604472694184185102,24700000,manas,manaspalaparti,"please ignore the ugly grandma bun        ok so quick update lol, my main talking point in this was my dress, not my terrible hair or my lack of makeup. this was filmed close to 3:21 AM after the event was over—so naturally i was in the process of taking my makeup off and i put my hair in this really bad bun. i was really only referencing my dress, not the other accessories! #w#weddingi#indianv#viralp#party","[""wedding"", ""indian"", ""viral"", ""party""]","[""w#weddingi#indianv#viralp#party""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-02,30,玛纳斯,0.8876,0.9715,7327880200480394501,https://www.tiktok.com/@leilany_101/video/7327880200480394501,10100000,manas,leilany_101,La tensión manass😏,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-03,30,玛纳斯,0.8876,0.9715,7439581400749182264,https://www.tiktok.com/@daniel.jimenzr/video/7439581400749182264,9600000,manas,daniel.jimenzr,Eso de usar fajas no es facil manas 🥺 #fyp #foryou ,"[""fyp"", ""foryou""]","[""fyp"", ""foryou""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-04,30,玛纳斯,0.8876,0.9715,7629119292067368212,https://www.tiktok.com/@lizethbvby/video/7629119292067368212,6900000,manas,lizethbvby,lo q es manas yo si le armo unos shows 👀😂,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-05,30,玛纳斯,0.8876,0.9715,7556577820273610000,https://www.tiktok.com/@docalvinfrancisco/video/7556577820273610000,5100000,manas,docalvinfrancisco,MANAS,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-06,30,玛纳斯,0.8876,0.9715,6787707043231862018,https://www.tiktok.com/@manas_rider_01/video/6787707043231862018,4700000,manas,manas_rider_01,@mehjabin_boss #manas__d #4upage #4you 💓💓😍🤩🤪👈,"[""manas__d"", ""4upage"", ""4you""]","[""manas__d"", ""4upage"", ""4you""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-07,30,玛纳斯,0.8876,0.9715,7567066608460647687,https://www.tiktok.com/@s..manasypov/video/7567066608460647687,4600000,manas,s..manasypov,Inst:svyatoslav.manasypov ,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-08,30,玛纳斯,0.8876,0.9715,7579429941528349983,https://www.tiktok.com/@sofimanassyan/video/7579429941528349983,4200000,manas,sofimanassyan,This song is so good #sofimanassyan #viral #illit ,"[""sofimanassyan"", ""viral"", ""illit""]","[""sofimanassyan"", ""viral"", ""illit""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-09,30,玛纳斯,0.8876,0.9715,7344175468985208070,https://www.tiktok.com/@joexulaje/video/7344175468985208070,3900000,manas,joexulaje,Manas ustedes saldrían con un chavo que las hiciera bajarse de un carrito de golf para tomarse fotos? #chisme #grwm #arreglateconmigo #energiamasculina #energiafemenina #joebambi ,"[""chisme"", ""grwm"", ""arreglateconmigo"", ""energiamasculina"", ""energiafemenina"", ""joebambi""]","[""chisme"", ""grwm"", ""arreglateconmigo"", ""energiamasculina"", ""energiafemenina"", ""joebambi""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-30-10,30,玛纳斯,0.8876,0.9715,7584076384788696327,https://www.tiktok.com/@s..manasypov/video/7584076384788696327,3200000,manas,s..manasypov,Inst:svyatoslav.manasypov ,[],[],likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-01,44,蒙古族长调民歌,0.8769,0.9977,7544518597226401037,https://www.tiktok.com/@erklen/video/7544518597226401037,81000000,mongoliansong,erklen,throat singing chicken 2  #throatsinging #throatsing #mongolianthroatsinging #erklen #berkleecollegeofmusic ,"[""throatsinging"", ""throatsing"", ""mongolianthroatsinging"", ""erklen"", ""berkleecollegeofmusic""]","[""throatsinging"", ""throatsing"", ""mongolianthroatsinging"", ""erklen"", ""berkleecollegeofmusic""]",likely_relevant,0,"[""manual_override:low_relevance->likely_relevant""]",False,[],False,,,
CS-44-02,44,蒙古族长调民歌,0.8769,0.9977,7522002205973548302,https://www.tiktok.com/@erklen/video/7522002205973548302,36000000,mongoliansong,erklen,day 1 to 1 year in Mongolia 🇲🇳  #throatsinging #throatsing #throatrap #berklee #mongolianthroatsinging #morinkhuur #jawharp #mongolian #mongolianlife #slipknotduality  #tovshuur #mongolianinstrument #mongolian,"[""throatsinging"", ""throatsing"", ""throatrap"", ""berklee"", ""mongolianthroatsinging"", ""morinkhuur"", ""jawharp"", ""mongolian"", ""mongolianlife"", ""slipknotduality"", ""tovshuur"", ""mongolianinstrument""]","[""throatsinging"", ""throatsing"", ""throatrap"", ""berklee"", ""mongolianthroatsinging"", ""morinkhuur"", ""jawharp"", ""mongolian"", ""mongolianlife"", ""slipknotduality"", ""tovshuur"", ""mongolianinstrument""]",likely_relevant,0,"[""manual_override:low_relevance->likely_relevant""]",False,[],False,,,
CS-44-03,44,蒙古族长调民歌,0.8769,0.9977,7128388348825177350,https://www.tiktok.com/@ummetozcantiktok/video/7128388348825177350,32500000,mongoliansong,ummetozcantiktok,Mongolian Techno 🎤 #techno #psy #studio #throatsinging #mongolia #beat,"[""techno"", ""psy"", ""studio"", ""throatsinging"", ""mongolia"", ""beat""]","[""techno"", ""psy"", ""studio"", ""throatsinging"", ""mongolia"", ""beat""]",likely_relevant,0,"[""manual_override:low_relevance->likely_relevant""]",False,[],False,,,
CS-44-04,44,蒙古族长调民歌,0.8769,0.9977,7560583963291569438,https://www.tiktok.com/@murunbattt/video/7560583963291569438,556900,mongoliansong,murunbattt,#mongoliansong #mongolsong #монголдуу ,"[""mongoliansong"", ""mongolsong"", ""монголдуу""]","[""mongoliansong"", ""mongolsong"", ""монголдуу""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-05,44,蒙古族长调民歌,0.8769,0.9977,7643869470443998472,https://www.tiktok.com/@maybeim_tyrone/video/7643869470443998472,414900,mongoliansong,maybeim_tyrone,#dance #viral #mongoliansong #newtrend ,"[""dance"", ""viral"", ""mongoliansong"", ""newtrend""]","[""dance"", ""viral"", ""mongoliansong"", ""newtrend""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-06,44,蒙古族长调民歌,0.8769,0.9977,7578174431369989394,https://www.tiktok.com/@luiza.bites22/video/7578174431369989394,316200,mongoliansong,luiza.bites22,"European face,but Mongolian soul🇲🇳❤️#mongoliantiktok #mongoliansong #mongolia #fyp #монголия ","[""mongoliantiktok"", ""mongoliansong"", ""mongolia"", ""fyp"", ""монголия""]","[""mongoliansong"", ""mongolia"", ""fyp"", ""монголия""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-07,44,蒙古族长调民歌,0.8769,0.9977,7350367180833164577,https://www.tiktok.com/@goldn_vibez/video/7350367180833164577,257900,urtiinduu,goldn_vibez,The Voice Kids Mongolia🎤🔥 (damnnnn her voice is killinggg🔥🔥) #thevoicekids #mongolia #viral #fyp #music #song #oldbutgold #newsong #amazingvo1ces_ #govi #urtiinduu ,"[""thevoicekids"", ""mongolia"", ""viral"", ""fyp"", ""music"", ""song"", ""oldbutgold"", ""newsong"", ""amazingvo1ces_"", ""govi"", ""urtiinduu""]","[""thevoicekids"", ""mongolia"", ""viral"", ""fyp"", ""music"", ""song"", ""oldbutgold"", ""newsong"", ""amazingvo1ces_"", ""govi"", ""urtiinduu""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
CS-44-08,44,蒙古族长调民歌,0.8769,0.9977,7559896393603681554,https://www.tiktok.com/@luiza.bites22/video/7559896393603681554,177100,mongoliansong,luiza.bites22,This Mongolian song💔💔💔#mongolia #ulaanbaatar #mongoliantiktok #mongoliansong #fyp ,"[""mongolia"", ""ulaanbaatar"", ""mongoliantiktok"", ""mongoliansong"", ""fyp""]","[""ulaanbaatar"", ""mongoliantiktok"", ""mongoliansong"", ""fyp""]",likely_relevant,4,"[""source_hit"", ""project_term_hits:1"", ""core_term_hits:1""]",False,[],False,,,
